path,subject,task,session,run
/Volumes/illinois-las-psych-gratton/networks-pm/replica/pm/derivatives/FCPreproc-24.1.1/sub-1/ses-1/func/,1,resting,1,NaN
/Volumes/illinois-las-psych-gratton/networks-pm/replica/pm/derivatives/FCPreproc-24.1.1/sub-1/ses-5/func/,1,resting,5,NaN
/Volumes/illinois-las-psych-gratton/networks-pm/replica/pm/derivatives/FCPreproc-24.1.1/sub-1/ses-7/func/,1,resting,7,NaN
/Volumes/illinois-las-psych-gratton/networks-pm/replica/pm/derivatives/FCPreproc-24.1.1/sub-1/ses-11/func/,1,resting,11,NaN
/Volumes/illinois-las-psych-gratton/networks-pm/replica/pm/derivatives/FCPreproc-24.1.1/sub-1/ses-14/func/,1,resting,14,NaN
/Volumes/illinois-las-psych-gratton/networks-pm/replica/pm/derivatives/FCPreproc-24.1.1/sub-1/ses-17/func/,1,resting,17,NaN
/Volumes/illinois-las-psych-gratton/networks-pm/replica/pm/derivatives/FCPreproc-24.1.1/sub-1/ses-18/func/,1,resting,18,NaN
/Volumes/illinois-las-psych-gratton/networks-pm/replica/pm/derivatives/FCPreproc-24.1.1/sub-1/ses-20/func/,1,resting,20,NaN
/Volumes/illinois-las-psych-gratton/networks-pm/replica/pm/derivatives/FCPreproc-24.1.1/sub-1/ses-2/func/,1,resting,2,NaN
/Volumes/illinois-las-psych-gratton/networks-pm/replica/pm/derivatives/FCPreproc-24.1.1/sub-1/ses-3/func/,1,resting,3,NaN
/Volumes/illinois-las-psych-gratton/networks-pm/replica/pm/derivatives/FCPreproc-24.1.1/sub-1/ses-4/func/,1,resting,4,NaN
/Volumes/illinois-las-psych-gratton/networks-pm/replica/pm/derivatives/FCPreproc-24.1.1/sub-1/ses-6/func/,1,resting,6,NaN
/Volumes/illinois-las-psych-gratton/networks-pm/replica/pm/derivatives/FCPreproc-24.1.1/sub-1/ses-8/func/,1,resting,8,NaN
/Volumes/illinois-las-psych-gratton/networks-pm/replica/pm/derivatives/FCPreproc-24.1.1/sub-1/ses-12/func/,1,resting,12,NaN
/Volumes/illinois-las-psych-gratton/networks-pm/replica/pm/derivatives/FCPreproc-24.1.1/sub-1/ses-13/func/,1,resting,13,NaN
/Volumes/illinois-las-psych-gratton/networks-pm/replica/pm/derivatives/FCPreproc-24.1.1/sub-1/ses-15/func/,1,resting,15,NaN
/Volumes/illinois-las-psych-gratton/networks-pm/replica/pm/derivatives/FCPreproc-24.1.1/sub-1/ses-16/func/,1,resting,16,NaN
/Volumes/illinois-las-psych-gratton/networks-pm/replica/pm/derivatives/FCPreproc-24.1.1/sub-1/ses-22/func/,1,resting,22,NaN
/Volumes/illinois-las-psych-gratton/networks-pm/replica/pm/derivatives/FCPreproc-24.1.1/sub-1/ses-23/func/,1,resting,23,NaN
/Volumes/illinois-las-psych-gratton/networks-pm/replica/pm/derivatives/FCPreproc-24.1.1/sub-1/ses-25/func/,1,resting,25,NaN
/Volumes/illinois-las-psych-gratton/networks-pm/replica/pm/derivatives/FCPreproc-24.1.1/sub-1/ses-26/func/,1,resting,26,NaN
/Volumes/illinois-las-psych-gratton/networks-pm/replica/pm/derivatives/FCPreproc-24.1.1/sub-1/ses-28/func/,1,resting,28,NaN
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET001/ses-1/func/,INET001,resting,1,1
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET001/ses-1/func/,INET001,resting,1,2
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET001/ses-1/func/,INET001,resting,1,3
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET001/ses-1/func/,INET001,resting,1,4
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET001/ses-1/func/,INET001,resting,1,5
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET001/ses-1/func/,INET001,resting,1,6
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET001/ses-2/func/,INET001,resting,2,2
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET001/ses-2/func/,INET001,resting,2,3
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET001/ses-2/func/,INET001,resting,2,4
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET001/ses-2/func/,INET001,resting,2,5
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET001/ses-2/func/,INET001,resting,2,6
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET001/ses-2/func/,INET001,resting,2,7
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET001/ses-2/func/,INET001,resting,2,8
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET001/ses-3/func/,INET001,resting,3,1
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET001/ses-3/func/,INET001,resting,3,2
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET001/ses-3/func/,INET001,resting,3,3
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET001/ses-3/func/,INET001,resting,3,4
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET001/ses-3/func/,INET001,resting,3,5
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET001/ses-3/func/,INET001,resting,3,6
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET001/ses-3/func/,INET001,resting,3,7
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET001/ses-4/func/,INET001,resting,4,1
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET001/ses-4/func/,INET001,resting,4,2
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET001/ses-4/func/,INET001,resting,4,4
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET001/ses-4/func/,INET001,resting,4,5
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET001/ses-4/func/,INET001,resting,4,6
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET001/ses-4/func/,INET001,resting,4,7
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET001/ses-5/func/,INET001,resting,5,2
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET001/ses-5/func/,INET001,resting,5,3
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET001/ses-5/func/,INET001,resting,5,5
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET001/ses-5/func/,INET001,resting,5,6
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET002/ses-1/func/,INET002,resting,1,2
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET002/ses-1/func/,INET002,resting,1,3
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET002/ses-1/func/,INET002,resting,1,5
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET002/ses-1/func/,INET002,resting,1,6
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET002/ses-2/func/,INET002,resting,2,2
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET002/ses-2/func/,INET002,resting,2,3
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET002/ses-2/func/,INET002,resting,2,4
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET002/ses-2/func/,INET002,resting,2,6
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET002/ses-2/func/,INET002,resting,2,7
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET002/ses-3/func/,INET002,resting,3,2
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET003/ses-1/func/,INET003,resting,1,2
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET003/ses-4/func/,INET003,resting,4,1
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET003/ses-4/func/,INET003,resting,4,2
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET010/ses-2/func/,INET010,resting,2,6
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET010/ses-4/func/,INET010,resting,4,2
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET019/ses-2/func/,INET019,resting,2,2
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET019/ses-3/func/,INET019,resting,3,1
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET019/ses-3/func/,INET019,resting,3,2
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET019/ses-3/func/,INET019,resting,3,3
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET019/ses-3/func/,INET019,resting,3,4
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET019/ses-3/func/,INET019,resting,3,5
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET019/ses-3/func/,INET019,resting,3,6
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET019/ses-3/func/,INET019,resting,3,7
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET019/ses-3/func/,INET019,resting,3,8
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET019/ses-4/func/,INET019,resting,4,1
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET019/ses-4/func/,INET019,resting,4,3
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET019/ses-4/func/,INET019,resting,4,4
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET019/ses-4/func/,INET019,resting,4,5
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET019/ses-4/func/,INET019,resting,4,6
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET019/ses-4/func/,INET019,resting,4,7
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET019/ses-4/func/,INET019,resting,4,8
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET032/ses-3/func/,INET032,resting,3,6
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET032/ses-3/func/,INET032,resting,3,7
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET032/ses-3/func/,INET032,resting,3,8
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET032/ses-4/func/,INET032,resting,4,4
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET032/ses-4/func/,INET032,resting,4,8
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET035/ses-2/func/,INET035,resting,2,6
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET035/ses-2/func/,INET035,resting,2,7
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET035/ses-3/func/,INET035,resting,3,7
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET035/ses-3/func/,INET035,resting,3,8
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET035/ses-4/func/,INET035,resting,4,6
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET035/ses-4/func/,INET035,resting,4,7
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET035/ses-4/func/,INET035,resting,4,8
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET039/ses-1/func/,INET039,resting,1,1
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET039/ses-1/func/,INET039,resting,1,2
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET039/ses-1/func/,INET039,resting,1,3
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET039/ses-1/func/,INET039,resting,1,4
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET039/ses-1/func/,INET039,resting,1,5
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET039/ses-1/func/,INET039,resting,1,6
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET039/ses-1/func/,INET039,resting,1,7
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET039/ses-1/func/,INET039,resting,1,8
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET039/ses-2/func/,INET039,resting,2,1
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET039/ses-2/func/,INET039,resting,2,2
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET039/ses-2/func/,INET039,resting,2,4
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET039/ses-2/func/,INET039,resting,2,6
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET039/ses-2/func/,INET039,resting,2,7
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET039/ses-2/func/,INET039,resting,2,8
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET039/ses-3/func/,INET039,resting,3,1
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET039/ses-3/func/,INET039,resting,3,2
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET039/ses-3/func/,INET039,resting,3,4
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET039/ses-3/func/,INET039,resting,3,6
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET039/ses-3/func/,INET039,resting,3,7
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET039/ses-3/func/,INET039,resting,3,8
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET039/ses-4/func/,INET039,resting,4,1
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET039/ses-4/func/,INET039,resting,4,2
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET039/ses-4/func/,INET039,resting,4,3
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET039/ses-4/func/,INET039,resting,4,7
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET039/ses-4/func/,INET039,resting,4,8
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET040/ses-2/func/,INET040,resting,2,1
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET040/ses-2/func/,INET040,resting,2,2
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET040/ses-2/func/,INET040,resting,2,3
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET040/ses-2/func/,INET040,resting,2,4
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET040/ses-2/func/,INET040,resting,2,5
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET040/ses-2/func/,INET040,resting,2,6
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET040/ses-3/func/,INET040,resting,3,1
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET040/ses-3/func/,INET040,resting,3,2
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET040/ses-3/func/,INET040,resting,3,3
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET040/ses-3/func/,INET040,resting,3,4
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET040/ses-4/func/,INET040,resting,4,1
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET040/ses-4/func/,INET040,resting,4,2
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET044/ses-1/func/,INET044,resting,1,1
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET044/ses-1/func/,INET044,resting,1,2
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET044/ses-1/func/,INET044,resting,1,4
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET044/ses-1/func/,INET044,resting,1,5
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET044/ses-2/func/,INET044,resting,2,1
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET044/ses-2/func/,INET044,resting,2,2
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET044/ses-3/func/,INET044,resting,3,1
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET044/ses-3/func/,INET044,resting,3,2
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET044/ses-3/func/,INET044,resting,3,6
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET044/ses-3/func/,INET044,resting,3,7
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET044/ses-4/func/,INET044,resting,4,4
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET044/ses-4/func/,INET044,resting,4,5
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET044/ses-4/func/,INET044,resting,4,6
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET044/ses-4/func/,INET044,resting,4,7
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET044/ses-4/func/,INET044,resting,4,8
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET045/ses-1/func/,INET045,resting,1,3
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET045/ses-1/func/,INET045,resting,1,4
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET045/ses-1/func/,INET045,resting,1,5
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET045/ses-1/func/,INET045,resting,1,6
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET045/ses-1/func/,INET045,resting,1,7
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET045/ses-2/func/,INET045,resting,2,1
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET045/ses-2/func/,INET045,resting,2,2
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET045/ses-2/func/,INET045,resting,2,3
