sub,ses,task,run,filename,number_of_TRs,abnormal_TR,error_run,note,sleepiness__1_7_scale_,alertness,focus,confidence,alignment,tmask_filepath,tmask_filename,num_tps_retained,percent_tps_retained,fFD_filepath,fFD_filename,mean_fFD,max_fFD
sub-INET044,ses-4,task-rest,run-02,sub-INET044_ses-4_task-rest_run-02_bold.nii.gz,270,0,NA,NA,2,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET044/ses-4/func/FD_outputs/sub-INET044_ses-4_task-rest_run-02_desc-tmask_fFD.txt,sub-INET044_ses-4_task-rest_run-02_desc-tmask_fFD.txt,264,97.77777778,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET044/ses-4/func/FD_outputs/sub-INET044_ses-4_task-rest_run-02_desc-fFD.txt,sub-INET044_ses-4_task-rest_run-02_desc-fFD.txt,0.012714555,0.144827359
sub-INET044,ses-4,task-rest,run-03,sub-INET044_ses-4_task-rest_run-03_bold.nii.gz,270,0,NA,NA,4,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET044/ses-4/func/FD_outputs/sub-INET044_ses-4_task-rest_run-03_desc-tmask_fFD.txt,sub-INET044_ses-4_task-rest_run-03_desc-tmask_fFD.txt,263,97.40740741,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET044/ses-4/func/FD_outputs/sub-INET044_ses-4_task-rest_run-03_desc-fFD.txt,sub-INET044_ses-4_task-rest_run-03_desc-fFD.txt,0.021095691,0.253362957
sub-INET044,ses-4,task-rest,run-04,sub-INET044_ses-4_task-rest_run-04_bold.nii.gz,270,0,NA,NA,1,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET044/ses-4/func/FD_outputs/sub-INET044_ses-4_task-rest_run-04_desc-tmask_fFD.txt,sub-INET044_ses-4_task-rest_run-04_desc-tmask_fFD.txt,247,91.48148148,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET044/ses-4/func/FD_outputs/sub-INET044_ses-4_task-rest_run-04_desc-fFD.txt,sub-INET044_ses-4_task-rest_run-04_desc-fFD.txt,0.048306656,0.189644148
sub-INET044,ses-4,task-rest,run-05,sub-INET044_ses-4_task-rest_run-05_bold.nii.gz,270,0,NA,NA,1,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET044/ses-4/func/FD_outputs/sub-INET044_ses-4_task-rest_run-05_desc-tmask_fFD.txt,sub-INET044_ses-4_task-rest_run-05_desc-tmask_fFD.txt,264,97.77777778,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET044/ses-4/func/FD_outputs/sub-INET044_ses-4_task-rest_run-05_desc-fFD.txt,sub-INET044_ses-4_task-rest_run-05_desc-fFD.txt,0.017003937,0.12780382
sub-INET044,ses-4,task-rest,run-06,sub-INET044_ses-4_task-rest_run-06_bold.nii.gz,270,0,NA,NA,1,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET044/ses-4/func/FD_outputs/sub-INET044_ses-4_task-rest_run-06_desc-tmask_fFD.txt,sub-INET044_ses-4_task-rest_run-06_desc-tmask_fFD.txt,264,97.77777778,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET044/ses-4/func/FD_outputs/sub-INET044_ses-4_task-rest_run-06_desc-fFD.txt,sub-INET044_ses-4_task-rest_run-06_desc-fFD.txt,0.011299623,0.10113269
sub-INET044,ses-4,task-rest,run-07,sub-INET044_ses-4_task-rest_run-07_bold.nii.gz,270,0,NA,NA,1,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET044/ses-4/func/FD_outputs/sub-INET044_ses-4_task-rest_run-07_desc-tmask_fFD.txt,sub-INET044_ses-4_task-rest_run-07_desc-tmask_fFD.txt,265,98.14814815,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET044/ses-4/func/FD_outputs/sub-INET044_ses-4_task-rest_run-07_desc-fFD.txt,sub-INET044_ses-4_task-rest_run-07_desc-fFD.txt,0.016278381,0.097105419
sub-INET044,ses-4,task-rest,run-08,sub-INET044_ses-4_task-rest_run-08_bold.nii.gz,270,0,NA,NA,1,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET044/ses-4/func/FD_outputs/sub-INET044_ses-4_task-rest_run-08_desc-tmask_fFD.txt,sub-INET044_ses-4_task-rest_run-08_desc-tmask_fFD.txt,264,97.77777778,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET044/ses-4/func/FD_outputs/sub-INET044_ses-4_task-rest_run-08_desc-fFD.txt,sub-INET044_ses-4_task-rest_run-08_desc-fFD.txt,0.012858962,0.15123239
sub-INET044,ses-4,task-rest,run-09,sub-INET044_ses-4_task-rest_run-09_bold.nii.gz,270,0,NA,NA,NaN,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET044/ses-4/func/FD_outputs/sub-INET044_ses-4_task-rest_run-09_desc-tmask_fFD.txt,sub-INET044_ses-4_task-rest_run-09_desc-tmask_fFD.txt,264,97.77777778,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET044/ses-4/func/FD_outputs/sub-INET044_ses-4_task-rest_run-09_desc-fFD.txt,sub-INET044_ses-4_task-rest_run-09_desc-fFD.txt,0.01391568,0.198014358
sub-INET045,ses-1,task-rest,run-01,sub-INET045_ses-1_task-rest_run-01_bold.nii.gz,270,0,NA,NA,2,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET045/ses-1/func/FD_outputs/sub-INET045_ses-1_task-rest_run-01_desc-tmask_fFD.txt,sub-INET045_ses-1_task-rest_run-01_desc-tmask_fFD.txt,262,97.03703704,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET045/ses-1/func/FD_outputs/sub-INET045_ses-1_task-rest_run-01_desc-fFD.txt,sub-INET045_ses-1_task-rest_run-01_desc-fFD.txt,0.025506895,0.478541766
sub-INET045,ses-1,task-rest,run-02,sub-INET045_ses-1_task-rest_run-02_bold.nii.gz,270,0,NA,NA,2,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET045/ses-1/func/FD_outputs/sub-INET045_ses-1_task-rest_run-02_desc-tmask_fFD.txt,sub-INET045_ses-1_task-rest_run-02_desc-tmask_fFD.txt,248,91.85185185,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET045/ses-1/func/FD_outputs/sub-INET045_ses-1_task-rest_run-02_desc-fFD.txt,sub-INET045_ses-1_task-rest_run-02_desc-fFD.txt,0.038975565,0.201342302
sub-INET045,ses-1,task-rest,run-03,sub-INET045_ses-1_task-rest_run-03_bold.nii.gz,270,0,NA,NA,1,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET045/ses-1/func/FD_outputs/sub-INET045_ses-1_task-rest_run-03_desc-tmask_fFD.txt,sub-INET045_ses-1_task-rest_run-03_desc-tmask_fFD.txt,264,97.77777778,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET045/ses-1/func/FD_outputs/sub-INET045_ses-1_task-rest_run-03_desc-fFD.txt,sub-INET045_ses-1_task-rest_run-03_desc-fFD.txt,0.019328693,0.134557313
sub-INET045,ses-1,task-rest,run-04,sub-INET045_ses-1_task-rest_run-04_bold.nii.gz,270,0,NA,NA,1,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET045/ses-1/func/FD_outputs/sub-INET045_ses-1_task-rest_run-04_desc-tmask_fFD.txt,sub-INET045_ses-1_task-rest_run-04_desc-tmask_fFD.txt,249,92.22222222,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET045/ses-1/func/FD_outputs/sub-INET045_ses-1_task-rest_run-04_desc-fFD.txt,sub-INET045_ses-1_task-rest_run-04_desc-fFD.txt,0.031969508,0.205661089
sub-INET045,ses-1,task-rest,run-05,sub-INET045_ses-1_task-rest_run-05_bold.nii.gz,270,0,NA,NA,1,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET045/ses-1/func/FD_outputs/sub-INET045_ses-1_task-rest_run-05_desc-tmask_fFD.txt,sub-INET045_ses-1_task-rest_run-05_desc-tmask_fFD.txt,263,97.40740741,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET045/ses-1/func/FD_outputs/sub-INET045_ses-1_task-rest_run-05_desc-fFD.txt,sub-INET045_ses-1_task-rest_run-05_desc-fFD.txt,0.024392078,0.23302298
sub-INET045,ses-1,task-rest,run-06,sub-INET045_ses-1_task-rest_run-06_bold.nii.gz,270,0,NA,NA,1,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET045/ses-1/func/FD_outputs/sub-INET045_ses-1_task-rest_run-06_desc-tmask_fFD.txt,sub-INET045_ses-1_task-rest_run-06_desc-tmask_fFD.txt,247,91.48148148,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET045/ses-1/func/FD_outputs/sub-INET045_ses-1_task-rest_run-06_desc-fFD.txt,sub-INET045_ses-1_task-rest_run-06_desc-fFD.txt,0.037682729,0.295002422
sub-INET045,ses-1,task-rest,run-07,sub-INET045_ses-1_task-rest_run-07_bold.nii.gz,270,0,NA,NA,1,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET045/ses-1/func/FD_outputs/sub-INET045_ses-1_task-rest_run-07_desc-tmask_fFD.txt,sub-INET045_ses-1_task-rest_run-07_desc-tmask_fFD.txt,264,97.77777778,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET045/ses-1/func/FD_outputs/sub-INET045_ses-1_task-rest_run-07_desc-fFD.txt,sub-INET045_ses-1_task-rest_run-07_desc-fFD.txt,0.021914291,0.207167246
sub-INET045,ses-2,task-rest,run-01,sub-INET045_ses-2_task-rest_run-01_bold.nii.gz,270,0,NA,NA,1,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET045/ses-2/func/FD_outputs/sub-INET045_ses-2_task-rest_run-01_desc-tmask_fFD.txt,sub-INET045_ses-2_task-rest_run-01_desc-tmask_fFD.txt,248,91.85185185,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET045/ses-2/func/FD_outputs/sub-INET045_ses-2_task-rest_run-01_desc-fFD.txt,sub-INET045_ses-2_task-rest_run-01_desc-fFD.txt,0.033856758,0.290975645
sub-INET045,ses-2,task-rest,run-02,sub-INET045_ses-2_task-rest_run-02_bold.nii.gz,270,0,NA,NA,1,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET045/ses-2/func/FD_outputs/sub-INET045_ses-2_task-rest_run-02_desc-tmask_fFD.txt,sub-INET045_ses-2_task-rest_run-02_desc-tmask_fFD.txt,265,98.14814815,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET045/ses-2/func/FD_outputs/sub-INET045_ses-2_task-rest_run-02_desc-fFD.txt,sub-INET045_ses-2_task-rest_run-02_desc-fFD.txt,0.017993495,0.09447367
sub-INET045,ses-2,task-rest,run-03,sub-INET045_ses-2_task-rest_run-03_bold.nii.gz,270,0,NA,NA,1,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET045/ses-2/func/FD_outputs/sub-INET045_ses-2_task-rest_run-03_desc-tmask_fFD.txt,sub-INET045_ses-2_task-rest_run-03_desc-tmask_fFD.txt,246,91.11111111,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET045/ses-2/func/FD_outputs/sub-INET045_ses-2_task-rest_run-03_desc-fFD.txt,sub-INET045_ses-2_task-rest_run-03_desc-fFD.txt,0.032604321,0.192466159
sub-INET045,ses-2,task-rest,run-04,sub-INET045_ses-2_task-rest_run-04_bold.nii.gz,270,0,NA,NA,1,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET045/ses-2/func/FD_outputs/sub-INET045_ses-2_task-rest_run-04_desc-tmask_fFD.txt,sub-INET045_ses-2_task-rest_run-04_desc-tmask_fFD.txt,225,83.33333333,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET045/ses-2/func/FD_outputs/sub-INET045_ses-2_task-rest_run-04_desc-fFD.txt,sub-INET045_ses-2_task-rest_run-04_desc-fFD.txt,0.037531607,0.273490662
sub-INET045,ses-2,task-rest,run-05,sub-INET045_ses-2_task-rest_run-05_bold.nii.gz,270,0,NA,NA,1,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET045/ses-2/func/FD_outputs/sub-INET045_ses-2_task-rest_run-05_desc-tmask_fFD.txt,sub-INET045_ses-2_task-rest_run-05_desc-tmask_fFD.txt,264,97.77777778,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET045/ses-2/func/FD_outputs/sub-INET045_ses-2_task-rest_run-05_desc-fFD.txt,sub-INET045_ses-2_task-rest_run-05_desc-fFD.txt,0.020662016,0.123034578
sub-INET045,ses-2,task-rest,run-06,sub-INET045_ses-2_task-rest_run-06_bold.nii.gz,270,0,NA,NA,2,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET045/ses-2/func/FD_outputs/sub-INET045_ses-2_task-rest_run-06_desc-tmask_fFD.txt,sub-INET045_ses-2_task-rest_run-06_desc-tmask_fFD.txt,232,85.92592593,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET045/ses-2/func/FD_outputs/sub-INET045_ses-2_task-rest_run-06_desc-fFD.txt,sub-INET045_ses-2_task-rest_run-06_desc-fFD.txt,0.040546217,0.168939651
sub-INET045,ses-2,task-rest,run-07,sub-INET045_ses-2_task-rest_run-07_bold.nii.gz,270,0,NA,NA,1,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET045/ses-2/func/FD_outputs/sub-INET045_ses-2_task-rest_run-07_desc-tmask_fFD.txt,sub-INET045_ses-2_task-rest_run-07_desc-tmask_fFD.txt,263,97.40740741,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET045/ses-2/func/FD_outputs/sub-INET045_ses-2_task-rest_run-07_desc-fFD.txt,sub-INET045_ses-2_task-rest_run-07_desc-fFD.txt,0.027324885,0.117276668
sub-INET045,ses-2,task-rest,run-08,sub-INET045_ses-2_task-rest_run-08_bold.nii.gz,270,0,NA,NA,NaN,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET045/ses-2/func/FD_outputs/sub-INET045_ses-2_task-rest_run-08_desc-tmask_fFD.txt,sub-INET045_ses-2_task-rest_run-08_desc-tmask_fFD.txt,247,91.48148148,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET045/ses-2/func/FD_outputs/sub-INET045_ses-2_task-rest_run-08_desc-fFD.txt,sub-INET045_ses-2_task-rest_run-08_desc-fFD.txt,0.030521055,0.183350831
sub-INET045,ses-3,task-rest,run-01,sub-INET045_ses-3_task-rest_run-01_bold.nii.gz,270,0,NA,NA,1,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET045/ses-3/func/FD_outputs/sub-INET045_ses-3_task-rest_run-01_desc-tmask_fFD.txt,sub-INET045_ses-3_task-rest_run-01_desc-tmask_fFD.txt,263,97.40740741,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET045/ses-3/func/FD_outputs/sub-INET045_ses-3_task-rest_run-01_desc-fFD.txt,sub-INET045_ses-3_task-rest_run-01_desc-fFD.txt,0.0187882,0.186426356
sub-INET045,ses-3,task-rest,run-02,sub-INET045_ses-3_task-rest_run-02_bold.nii.gz,270,0,NA,NA,1,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET045/ses-3/func/FD_outputs/sub-INET045_ses-3_task-rest_run-02_desc-tmask_fFD.txt,sub-INET045_ses-3_task-rest_run-02_desc-tmask_fFD.txt,265,98.14814815,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET045/ses-3/func/FD_outputs/sub-INET045_ses-3_task-rest_run-02_desc-fFD.txt,sub-INET045_ses-3_task-rest_run-02_desc-fFD.txt,0.01372529,0.082457649
sub-INET045,ses-3,task-rest,run-03,sub-INET045_ses-3_task-rest_run-03_bold.nii.gz,270,0,NA,NA,1,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET045/ses-3/func/FD_outputs/sub-INET045_ses-3_task-rest_run-03_desc-tmask_fFD.txt,sub-INET045_ses-3_task-rest_run-03_desc-tmask_fFD.txt,264,97.77777778,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET045/ses-3/func/FD_outputs/sub-INET045_ses-3_task-rest_run-03_desc-fFD.txt,sub-INET045_ses-3_task-rest_run-03_desc-fFD.txt,0.01936985,0.128294552
sub-INET045,ses-3,task-rest,run-04,sub-INET045_ses-3_task-rest_run-04_bold.nii.gz,270,0,NA,NA,1,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET045/ses-3/func/FD_outputs/sub-INET045_ses-3_task-rest_run-04_desc-tmask_fFD.txt,sub-INET045_ses-3_task-rest_run-04_desc-tmask_fFD.txt,243,90,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET045/ses-3/func/FD_outputs/sub-INET045_ses-3_task-rest_run-04_desc-fFD.txt,sub-INET045_ses-3_task-rest_run-04_desc-fFD.txt,0.040378464,0.214907574
sub-INET045,ses-3,task-rest,run-05,sub-INET045_ses-3_task-rest_run-05_bold.nii.gz,270,0,NA,NA,1,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET045/ses-3/func/FD_outputs/sub-INET045_ses-3_task-rest_run-05_desc-tmask_fFD.txt,sub-INET045_ses-3_task-rest_run-05_desc-tmask_fFD.txt,264,97.77777778,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET045/ses-3/func/FD_outputs/sub-INET045_ses-3_task-rest_run-05_desc-fFD.txt,sub-INET045_ses-3_task-rest_run-05_desc-fFD.txt,0.018856393,0.128465758
sub-INET045,ses-3,task-rest,run-06,sub-INET045_ses-3_task-rest_run-06_bold.nii.gz,270,0,NA,NA,1,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET045/ses-3/func/FD_outputs/sub-INET045_ses-3_task-rest_run-06_desc-tmask_fFD.txt,sub-INET045_ses-3_task-rest_run-06_desc-tmask_fFD.txt,254,94.07407407,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET045/ses-3/func/FD_outputs/sub-INET045_ses-3_task-rest_run-06_desc-fFD.txt,sub-INET045_ses-3_task-rest_run-06_desc-fFD.txt,0.031447338,0.132385169
sub-INET045,ses-3,task-rest,run-07,sub-INET045_ses-3_task-rest_run-07_bold.nii.gz,270,0,NA,NA,1,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET045/ses-3/func/FD_outputs/sub-INET045_ses-3_task-rest_run-07_desc-tmask_fFD.txt,sub-INET045_ses-3_task-rest_run-07_desc-tmask_fFD.txt,218,80.74074074,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET045/ses-3/func/FD_outputs/sub-INET045_ses-3_task-rest_run-07_desc-fFD.txt,sub-INET045_ses-3_task-rest_run-07_desc-fFD.txt,0.057729691,0.812855754
sub-INET045,ses-3,task-rest,run-08,sub-INET045_ses-3_task-rest_run-08_bold.nii.gz,270,0,NA,NA,NaN,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET045/ses-3/func/FD_outputs/sub-INET045_ses-3_task-rest_run-08_desc-tmask_fFD.txt,sub-INET045_ses-3_task-rest_run-08_desc-tmask_fFD.txt,240,88.88888889,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET045/ses-3/func/FD_outputs/sub-INET045_ses-3_task-rest_run-08_desc-fFD.txt,sub-INET045_ses-3_task-rest_run-08_desc-fFD.txt,0.030432856,0.158857259
sub-INET045,ses-4,task-rest,run-01,sub-INET045_ses-4_task-rest_run-01_bold.nii.gz,270,0,NA,NA,1,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET045/ses-4/func/FD_outputs/sub-INET045_ses-4_task-rest_run-01_desc-tmask_fFD.txt,sub-INET045_ses-4_task-rest_run-01_desc-tmask_fFD.txt,263,97.40740741,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET045/ses-4/func/FD_outputs/sub-INET045_ses-4_task-rest_run-01_desc-fFD.txt,sub-INET045_ses-4_task-rest_run-01_desc-fFD.txt,0.016556484,0.25483605
sub-INET045,ses-4,task-rest,run-02,sub-INET045_ses-4_task-rest_run-02_bold.nii.gz,270,0,NA,NA,1,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET045/ses-4/func/FD_outputs/sub-INET045_ses-4_task-rest_run-02_desc-tmask_fFD.txt,sub-INET045_ses-4_task-rest_run-02_desc-tmask_fFD.txt,264,97.77777778,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET045/ses-4/func/FD_outputs/sub-INET045_ses-4_task-rest_run-02_desc-fFD.txt,sub-INET045_ses-4_task-rest_run-02_desc-fFD.txt,0.020832558,0.10306606
sub-INET045,ses-4,task-rest,run-03,sub-INET045_ses-4_task-rest_run-03_bold.nii.gz,270,0,NA,NA,1,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET045/ses-4/func/FD_outputs/sub-INET045_ses-4_task-rest_run-03_desc-tmask_fFD.txt,sub-INET045_ses-4_task-rest_run-03_desc-tmask_fFD.txt,265,98.14814815,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET045/ses-4/func/FD_outputs/sub-INET045_ses-4_task-rest_run-03_desc-fFD.txt,sub-INET045_ses-4_task-rest_run-03_desc-fFD.txt,0.024958861,0.096674692
sub-INET045,ses-4,task-rest,run-04,sub-INET045_ses-4_task-rest_run-04_bold.nii.gz,270,0,NA,NA,1,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET045/ses-4/func/FD_outputs/sub-INET045_ses-4_task-rest_run-04_desc-tmask_fFD.txt,sub-INET045_ses-4_task-rest_run-04_desc-tmask_fFD.txt,247,91.48148148,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET045/ses-4/func/FD_outputs/sub-INET045_ses-4_task-rest_run-04_desc-fFD.txt,sub-INET045_ses-4_task-rest_run-04_desc-fFD.txt,0.026790169,0.214520476
sub-INET045,ses-4,task-rest,run-05,sub-INET045_ses-4_task-rest_run-05_bold.nii.gz,270,0,NA,NA,1,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET045/ses-4/func/FD_outputs/sub-INET045_ses-4_task-rest_run-05_desc-tmask_fFD.txt,sub-INET045_ses-4_task-rest_run-05_desc-tmask_fFD.txt,239,88.51851852,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET045/ses-4/func/FD_outputs/sub-INET045_ses-4_task-rest_run-05_desc-fFD.txt,sub-INET045_ses-4_task-rest_run-05_desc-fFD.txt,0.025550616,0.20616259
sub-INET045,ses-4,task-rest,run-06,sub-INET045_ses-4_task-rest_run-06_bold.nii.gz,270,0,NA,NA,1,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET045/ses-4/func/FD_outputs/sub-INET045_ses-4_task-rest_run-06_desc-tmask_fFD.txt,sub-INET045_ses-4_task-rest_run-06_desc-tmask_fFD.txt,263,97.40740741,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET045/ses-4/func/FD_outputs/sub-INET045_ses-4_task-rest_run-06_desc-fFD.txt,sub-INET045_ses-4_task-rest_run-06_desc-fFD.txt,0.019878519,0.108912731
sub-INET045,ses-4,task-rest,run-07,sub-INET045_ses-4_task-rest_run-07_bold.nii.gz,270,0,NA,NA,1,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET045/ses-4/func/FD_outputs/sub-INET045_ses-4_task-rest_run-07_desc-tmask_fFD.txt,sub-INET045_ses-4_task-rest_run-07_desc-tmask_fFD.txt,265,98.14814815,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET045/ses-4/func/FD_outputs/sub-INET045_ses-4_task-rest_run-07_desc-fFD.txt,sub-INET045_ses-4_task-rest_run-07_desc-fFD.txt,0.02050307,0.093213064
